entity name,remitter_volume,remitter_value,beneficiary_volume,beneficiary_value,avg_remitter_ticket,avg_beneficiary_ticket,total_volume,avg_ticket,bank_segment
district cooperative bank ltd pratapgarh,3e-05,0.0473866,0.0001,0.1498006,1579.5533333333333,1498.006,0.00013000000000000002,1538.7796666666668,Niche / Regional Bank
district cooperative bank ltd sitapur,6e-05,0.006,5e-05,0.0117364,100.0,234.72799999999998,0.00011,167.36399999999998,Niche / Regional Bank
district cooperative central bank vishakhapatnam,0.00166,2.682340335,0.00241,2.7687592,1615.8676716867471,1148.8627385892116,0.00407,1382.3652051379795,Niche / Regional Bank
doha bank qsc,0.0,0.0,0.00173,8.608515025,,4976.02024566474,0.00173,,Niche / Regional Bank
dombivli nagari sahakari bank ltddsb,0.33367,163.2950953,0.53203,210.8609793,489.3910009890011,396.33287464992577,0.8657,442.86193781946344,Universal Bank
dombivli nagarik sahakari,568.54885,7767.2066995,209.0992,5395.3111991999995,13.661458816599486,25.802639126309423,777.64805,19.732048971454454,Universal Bank
dr ambedkar nagrik sahakari,0.0,0.0,0.00034,0.4984748,,1466.1023529411764,0.00034,,Niche / Regional Bank
dr appasaheb urf sa re patil jaysingpur udgaon sahakari bank ltd jaysingpur,6.4822299999999995,78.91516655,2.3131399999999998,64.771871069,12.174076907175463,28.001708097650816,8.795369999999998,20.08789250241314,Universal Bank
dr panjabrao deshmukh urban cooperative bank,0.01267,17.85479628,0.02657,18.32140916,1409.2183330702444,689.5524712081295,0.03924,1049.385402139187,Corporate Bank
drappasaheburfsarepatiljaysingpurudgaonbankltd,0.00508,4.76130245,0.01128,5.384965697,937.2642618110235,477.39057597517734,0.01636,707.3274188931005,Niche / Regional Bank
drbabasaheb ambedkar bank,0.0,0.0,0.00085,0.933069,,1097.7282352941177,0.00085,,Niche / Regional Bank
dreampurse technologies pvt,3.1797600000000004,43.0175796,0.14096,1.7104595,13.528561778247413,12.134360811577752,3.3207200000000006,12.831461294912582,Universal Bank
drjaiprakash mundada urban coop bank,0.0,0.0,0.00116,0.6967234,,600.6236206896551,0.00116,,Niche / Regional Bank
durgapur steel peoples co op bank,3.59648,49.801675226,0.69548,29.76246425,13.847338293553696,42.794133907517114,4.29196,28.320736100535406,Universal Bank
dwarakadas mantri nagari sahakari bank,0.0,0.0,0.00074,0.502889043,,679.5797878378379,0.00074,,Niche / Regional Bank
ebix payment services private,0.81598,23.182926146,0.20551,3.280517571,28.41114505992794,15.962812374093717,1.02149,22.186978717010827,Universal Bank
electronic payment services pvt,0.00162,0.0556159,0.00061,0.0271756,34.330802469135804,44.55016393442623,0.0022299999999999998,39.44048320178102,Niche / Regional Bank
ellaquai dehati,0.00732,8.740551494,0.03102,8.433111244,1194.0644117486338,271.8604527401676,0.03834,732.9624322444007,Niche / Regional Bank
emirates nbd,6e-05,2.1953682,0.00049,1.128957,36589.469999999994,2303.9938775510204,0.00055,19446.73193877551,Niche / Regional Bank
equitas small finance,5130.28139,63660.6920597,2489.17256,67557.0365069,12.408810983309435,27.14035884555147,7619.45395,19.774584914430452,Universal Bank
eroute technologies private,267.64211,1530.44508439,116.46025,615.69987393,5.718252200261013,5.286781317488155,384.10236,5.5025167588745845,Universal Bank
esaf small finance,0.22947,272.0974465,0.30329,231.5397548,1185.7647906044363,763.4269339575983,0.53276,974.5958622810173,Universal Bank
esaf small finance bank,4946.03713,61718.529806,2390.30758,51960.914319,12.47837979857624,21.738170749975197,7336.344709999999,17.10827527427572,Universal Bank
etah district co operative,0.0,0.0,0.00078,1.0969059,,1406.2896153846154,0.00078,,Niche / Regional Bank
etawah district co operative bank,0.00071,1.112638551,0.00441,3.6290522,1567.0965507042254,822.9143310657596,0.0051199999999999996,1195.0054408849924,Niche / Regional Bank
federal,40045.0944,514754.8267,69397.50518000001,557425.48244,12.85437915461625,8.03235622079174,109442.59958000001,10.443367687703995,Universal Bank
federal bank,5.9485,6114.297154,6.25684,5900.981754,1027.8720944775994,943.1249247223839,12.20534,985.4985095999916,Universal Bank
feroke co op urban bank,0.0,0.0,0.01713,3.150684754,,183.92788990075888,0.01713,,Niche / Regional Bank
fincare small finance,1440.70479,10083.331513000001,712.20249,11101.326549,6.998888032433071,15.587317799183767,2152.90728,11.293102915808419,Universal Bank
fincare small finance bank,0.00917,21.13243262,0.03502,80.28491972,2304.5182791712105,2292.5448235294116,0.04419,2298.531551350311,Corporate Bank
fingrowth cooperative bank,27.81362,554.54183544,12.98649,544.53926234,19.937779959602526,41.93121177007799,40.800110000000004,30.934495864840258,Universal Bank
fino payment,18768.02111,90828.298226,9429.95585,113370.565032,4.839524513194667,12.02238555888891,28197.97696,8.430955036041789,Universal Bank
fino payments bank limited fip,11113.92965,53460.940473,6378.03243,78636.244419,4.810264430007437,12.32923245249162,17491.96208,8.569748441249528,Universal Bank
firozabad zila sahakari bank ltd firozabad,0.00055,1.12307595,0.00026,0.5611235,2041.9562727272728,2158.167307692308,0.00081,2100.06179020979,Niche / Regional Bank
g p parsik sahakari bank,863.44332,12461.7089543,343.75769,8832.5730997,14.43257323978139,25.694183305979273,1207.20101,20.063378272880332,Universal Bank
gadchiroli district central coop bank,76.64342,1105.34781124,33.55688,691.78148531,14.421953133615384,20.615190843427637,110.2003,17.51857198852151,Universal Bank
gadhinglaj urban coop bank,0.00961,6.0232987,0.01861,7.701993902,626.7740582726326,413.8631865663621,0.028220000000000002,520.3186224194974,Niche / Regional Bank
gandevi peoples,0.03146,14.15189785,0.03743,21.61444911,449.8378210425937,577.4632409831686,0.06889,513.6505310128812,Universal Bank
gandhibagh sahakari bank,0.01971,12.38174362,0.04895,18.88448009,628.1960233384069,385.7912173646578,0.06866,506.9936203515324,Universal Bank
ganesh sahakari ban,0.0,0.0,0.00038,0.2959538,,778.8257894736842,0.00038,,Niche / Regional Bank
ganraj nagari sahakari bank ltd beed,0.0,0.0,0.00118,0.3370101,,285.6017796610169,0.00118,,Niche / Regional Bank
garagepreneurs internet private limited slice,456.06845999999996,1547.3803199,204.84404,1220.6592289,3.3928685178098044,5.958968730064101,660.9124999999999,4.675918623936953,Universal Bank
gautam sahakari bank,0.92991,11.8999706,0.21112,10.156682700000001,12.796905722059124,48.10857663887837,1.14103,30.452741180468745,Universal Bank
gautam sahakari bank ltd gautamnagar,0.00056,1.0194411,0.00242,0.9305759,1820.430535714286,384.53549586776865,0.00298,1102.4830157910274,Niche / Regional Bank
general post office,2.2895,5626.542332,1.71584,3821.49192,2457.541966368203,2227.184306229019,4.00534,2342.3631362986107,Universal Bank
george town cooperative bank,0.00241,1.58766064,0.00234,2.503985824,658.7803485477178,1070.079411965812,0.00475,864.4298802567648,Niche / Regional Bank
gipl slice,0.10931,0.567960332,0.02736,0.32511179,5.19586800841643,11.882740862573101,0.13667,8.539304435494765,Retail Bank
goa state co op,0.078,45.12179902,0.14955,101.2284441,578.4846028205128,676.8869548645939,0.22754999999999997,627.6857788425534,Universal Bank
goa urban co op,0.0,0.0,0.08019,30.64147422,,382.1109143284699,0.08019,,Niche / Regional Bank
godavari laxmi coop bank ltd jalgaon,0.01038,4.507457179,0.01549,8.0854608,434.2444295761079,521.9793931568754,0.02587,478.11191136649165,Niche / Regional Bank
godavari urban coop bank,0.00543,9.764372719,0.01977,12.6315378,1798.227020073665,638.9245220030349,0.0252,1218.57577103835,Niche / Regional Bank
godavari urban cooperative bank,0.0,0.0,0.00291,1.1897188,,408.8380756013746,0.00291,,Niche / Regional Bank
godavari urban cooperative bank ltd nashik,2.4444,34.920027165,1.02932,35.602949487000004,14.28572539887089,34.588805703765594,3.47372,24.43726555131824,Universal Bank
gondal nagarik sahakari bank,0.07738,48.84777855,0.03904,34.28193578,631.2713692168519,878.1233550204918,0.11642,754.6973621186719,Universal Bank
gondia district central co op bank ltd gondia,0.02202,27.12397166,0.02501,23.53085369,1231.7879954586738,940.8578044782087,0.04703,1086.322899968441,Universal Bank
gp parsik sahakari,0.55174,362.2822407,1.13537,475.6575777,656.617683510349,418.9449938786475,1.68711,537.7813386944982,Universal Bank
grain merchants coop,0.01247,11.39907854,0.02608,25.68789562,914.1201716118684,984.9653228527608,0.03855,949.5427472323146,Corporate Bank
greater bombay coopbank,0.1869,55.62155824,0.30015,106.412158,297.6006326377742,354.5299283691488,0.48705,326.0652805034615,Universal Bank
guardian souharda sahakari bank niyamita,15.527050000000001,132.217671461,5.99213,124.963306169,8.515311759864238,20.854571941696857,21.519180000000002,14.684941850780547,Universal Bank
gujarat ambuja cooperative bank,1.74594,147.138102856,0.87085,60.973489232,84.2744326013494,70.01606388241373,2.61679,77.14524824188157,Universal Bank
gujarat mercantile coop bank,0.00263,4.676960894,0.00625,10.2667932,1778.3121269961975,1642.686912,0.00888,1710.4995194980988,Niche / Regional Bank
gujarat state coop bank,122.24149,2405.6824654,50.8812,1623.38075785,19.67975411130869,31.905315870105266,173.12269,25.792534990706976,Universal Bank
gulbarga yadgir dist coop central,0.0,0.0,0.00224,2.4611136,,1098.7114285714288,0.00224,,Niche / Regional Bank
