entity name,remitter_value,beneficiary_value,remitter_share_%,beneficiary_share_%,net_flow_value,flow_type
the meghalaya cooperative apex bank,891.85654497,774.7681356100001,0.0021313449939354585,0.001851528514653273,-117.0884093599999,Net Sender
jila sahkari kendriya bank maryadit khargone,887.902251893,704.65726093,0.002121895085425227,0.0016839786662652817,-183.24499096299996,Net Sender
sunderlal sawji urban coop bank ltd jintur,885.77660538,904.91850752,0.0021168152482250514,0.002162559794475286,19.14190214000007,Net Receiver
deendayal nagri sahakari bank,880.9275114,807.93363435,0.002105226958339548,0.0019307868937700904,-72.99387704999992,Net Sender
sharad sahakari bank,874.73913684,919.47889483,0.002090438076412918,0.0021973559754870863,44.73975798999993,Net Receiver
kanaka mahalakshmi cooperative bank,868.3201689,859.11484709,0.0020750981259889277,0.002053098938428503,-9.205321809999987,Net Sender
shri veershaiv cooperative bank,831.4419894,694.45825579,0.001986967222307078,0.0016596052466964224,-136.98373361000006,Net Sender
adarsh cooperative bank rajasthan,787.22474679,1150.49419557,0.0018812975389774311,0.0027494326510521506,363.26944878000006,Net Receiver
nutan nagarik sahakari bank,785.832146606,845.791852709,0.0018779695245703361,0.002021259859272821,59.95970610299992,Net Receiver
the chamba urban cooperative bank,785.301709354,765.214439916,0.0018767018938196025,0.001828697245290557,-20.08726943800002,Net Sender
ambarnath jai hind co operative bank,759.30862237,667.57113385,0.0018145840160816071,0.0015953508321680367,-91.73748851999994,Net Sender
tjsb sahakari bank,742.0684056,936.0494463,0.00177338361236832,0.002236956014698919,193.9810407,Net Receiver
the bharat coop bank mumbai,741.1571558,1060.704606,0.001771205921673097,0.002534854924159734,319.54745019999996,Net Receiver
poornawdi nagrik sahakari bank,734.83845862,799.02052741,0.0017561055967623908,0.0019094864931791821,64.18206879000002,Net Receiver
sarvodaya commercial coop bank,734.25153628,801.8788239099999,0.0017547029788209257,0.0019163172044976294,67.62728762999996,Net Receiver
saibaba nagari sahakari bank maryadit sailu,731.49346103,627.4241439799999,0.0017481117731947087,0.0014994081970682125,-104.06931705000011,Net Sender
associate coop bank,726.73358047,626.70664755,0.001736736684162169,0.0014976935355607915,-100.02693292000004,Net Sender
arvind sahakari bank,714.20419396,629.71472325,0.001706794149832201,0.0015048821868188878,-84.48947070999998,Net Sender
jalna merchants coop bank ltd jalna,709.4136811,765.45478416,0.001695345856202324,0.0018292716161257081,56.04110306000007,Net Receiver
bhadradri cooperative urban bank,706.01406478,681.9226356300001,0.0016872215056374276,0.0016296478218768948,-24.091429149999954,Net Sender
citizen credit cooperative bank,701.88320576,624.6644603,0.0016773496425641727,0.0014928131490918005,-77.21874546000004,Net Sender
krishna bhima samruddhi local area,689.22861187,709.79473045,0.0016471078895716608,0.0016962561088603527,20.566118579999966,Net Receiver
the karnavati co operative bank,661.81762942,576.24597722,0.001581601547152404,0.001377103431644149,-85.57165220000002,Net Sender
shri warana sahakari bank,658.65914788,612.89859882,0.0015740534567597465,0.0014646952812699282,-45.76054906000002,Net Sender
mahesh sahakari bank,638.87264196,770.68978637,0.00152676797057039,0.001841782140785394,131.81714440999997,Net Receiver
the tiruchirappalli district central cooperative bank,631.3828072599999,613.53875709,0.0015088688793059018,0.0014662251212779493,-17.844050169999946,Net Sender
mehsana urban coop,627.158237,594.6117117,0.0014987730665589286,0.001420993570537765,-32.546525299999985,Net Sender
the varachha coop bank,620.9077456,487.9001012,0.001483835738767636,0.0011659758683322363,-133.0076444,Net Sender
the adilabad district coop central bank,597.24983569,502.63957646999995,0.0014272984311277054,0.001201200030890167,-94.6102592200001,Net Sender
the city cooperative bank,582.28343675,558.52207502,0.0013915319621390374,0.0013347471332809122,-23.761361729999976,Net Sender
vaishya nagari sahakari bank,574.43357412,684.3190128,0.0013727724816890799,0.0016353746457590172,109.88543868,Net Receiver
the chembur nagrik sahakari bank,560.13928581,537.1240714200001,0.0013386122123013463,0.00128361052608054,-23.015214389999983,Net Sender
the urban co operative bank,559.808983572,608.4510549409999,0.001337822861115421,0.0014540666119511301,48.64207136899995,Net Receiver
the chennai central cooperative bank,554.74814198,702.66048518,0.0013257285400577982,0.0016792068034736064,147.9123432,Net Receiver
fingrowth cooperative bank,554.54183544,544.53926234,0.0013252355118754911,0.0013013312308939463,-10.00257309999995,Net Sender
mumbai distcentral coopbank,551.001935321,734.046737787,0.001316775913254823,0.0017542131686027259,183.04480246599996,Net Receiver
tripura state co operative bank,550.208824595,370.02697141,0.0013148805494936548,0.0008842845456169835,-180.18185318500002,Net Sender
janata sahakari bank ltdpune,543.3700966,484.360721,0.0012985374629746007,0.0011575175140668796,-59.0093756,Net Sender
akhand anand coop bank,540.28675057,454.00154532,0.0012911689302630618,0.0010849656409718,-86.28520524999999,Net Sender
ahmedabad district coop bank,528.7199774,502.169256,0.001263526834422754,0.001200076066543667,-26.55072139999993,Net Sender
the abhinav sahakari bank,528.02350839,485.14642764,0.0012618624235415797,0.001159395183244597,-42.87708074999995,Net Sender
the chittoor district coop central bank,526.4411247200001,529.61165827,0.0012580808674913823,0.0012656574811348673,3.170533549999959,Net Receiver
urban cooperative bank ltd bareilly,524.4834288,455.63355617,0.001253402396023888,0.0010888657944320601,-68.84987262999994,Net Sender
pavana sahakari bank ltd pune,520.64440161,431.06780591,0.0012442279481498036,0.0010301589568639017,-89.57659570000004,Net Sender
dindigul district central,515.93228393,476.11736346,0.001232967002110056,0.0011378176698937901,-39.81492047000006,Net Sender
the kottakkal cooperative urban bank,504.75484846,457.6189377,0.0012062553394907919,0.0010936104274987862,-47.13591076,Net Sender
the satara sahakari bank,502.33523815,468.51174866,0.0012004729921496434,0.0011196418931337126,-33.823489489999986,Net Sender
the panipat urban cooperative bank,500.58136758,574.3030483499999,0.0011962816193549235,0.0013724602512661694,73.72168076999992,Net Receiver
tirupati urban cooperative bank,498.56049964,431.29545385,0.0011914521803699032,0.0010307029862745593,-67.26504578999999,Net Sender
the district central co op bank ltd khammam,495.5214205,499.51037198,0.0011841894359882598,0.0011937219079845907,3.9889514800000256,Net Receiver
pusad urban coop bank,490.80912748000003,447.46802298,0.001172928070923689,0.0010693519336474663,-43.34110450000003,Net Sender
sbpp,489.12022269,365.1146299,0.0011688919523464337,0.0008725451103441082,-124.00559278999998,Net Sender
bhavnagar district co operative bank,487.81906506999997,391.11457353000003,0.0011657824659661983,0.0009346793603186776,-96.70449153999994,Net Sender
salem district central,485.8224735,450.68299493,0.0011610110422751872,0.001077035022258937,-35.139478569999994,Net Sender
lonavala sahakari bank,479.58567219,447.89270811,0.0011461064308494946,0.0010703668393873948,-31.692964080000024,Net Sender
pune cantonment sahakari bank,476.23304936,434.10990318,0.0011380943846010538,0.0010374289123265374,-42.12314617999999,Net Sender
the eenadu coopurban bank,476.22889785,443.72815383,0.0011380844633865875,0.0010604144540919279,-32.50074402000001,Net Sender
hutatma sahakari bank ltd walwa,474.56316647,392.72920469,0.0011341037242665717,0.0009385379800733915,-81.83396177999998,Net Sender
kancheepuram central,473.62867972,488.40454096,0.001131870502267199,0.001167181370412971,14.77586124000004,Net Receiver
the nandura urban coop bank ltd nandura,470.79690518,535.92745375,0.001125103171216233,0.0012807508682870523,65.13054857000003,Net Receiver
the maharashtra state,470.61215738,534.08821459,0.0011246616637777423,0.0012763554839217341,63.47605721000002,Net Receiver
palus sahakari bank,464.35398775,471.80471549,0.0011097059866710076,0.0011275113726635488,7.450727739999991,Net Receiver
vellore district central,460.78539111,424.59666671,0.0011011778095477522,0.0010146943317710577,-36.188724399999955,Net Sender
the coimbatore district central coop,452.652946407,445.06645090300003,0.0010817430188250143,0.0010636126950595763,-7.58649550399997,Net Sender
sangli district central cooperative bank,449.049274127,400.355363658,0.0010731310184791288,0.0009567628529579915,-48.693910469,Net Sender
the akola janata commercial cooperative bank,448.87244612,627.01873155,0.001072708437639606,0.0014984393489188902,178.14628542999998,Net Receiver
the new urban cooperative bank ltd rampur,447.48638172,453.80543779,0.001069396042348151,0.0010844969863291472,6.319056069999988,Net Receiver
new india coopbank,443.25190792,400.20000266,0.0010592765622742739,0.0009563915737266438,-43.05190526000001,Net Sender
prerana co operative bank,439.11504127,368.22324248,0.0010493903422596495,0.0008799740230320935,-70.89179879,Net Sender
the malad sahakari,433.10432057,381.53577994,0.0010350260147832838,0.0009117881124050041,-51.56854063000003,Net Sender
muzaffarnagar district cooperative bank,424.88881605,346.517385509,0.0010153927289929718,0.0008281017127632286,-78.371430541,Net Sender
chhattisgarh rajya sahakari bank mydt,420.15476765,182.593089799,0.0010040793732573501,0.0004363580493347416,-237.56167785099998,Net Sender
abhyudaya cooperative bank,417.4594131,577.6125572,0.0009976380565910954,0.0013803692626511662,160.15314409999996,Net Receiver
the burdwan central co op bank,415.90090748,341.419307944,0.0009939135639359241,0.0008159184084329856,-74.48159953599998,Net Sender
jalore nagrik sahakari bank,415.064368061,408.9947153,0.0009919144149551028,0.0009774090375105936,-6.069652760999986,Net Sender
shri arihant coop bank,406.3569778,382.30566985,0.0009711056282195086,0.0009136279830140175,-24.051307949999966,Net Sender
the sarvodaya sahkari bank,405.01567474800004,419.390440653,0.0009679002029060389,0.0010022525759021525,14.374765904999947,Net Receiver
uttar pradesh cooperative bank,397.78600277,336.81379915,0.000950622844495641,0.0008049122370835873,-60.97220361999996,Net Sender
bnp paribas bnp,396.91862,89.4720939,0.0009485499865510626,0.00021381898081179547,-307.44652609999997,Net Sender
jogindra central cooperative bank,395.69323403,317.385368863,0.0009456215780894909,0.0007584824847254685,-78.30786516699999,Net Sender
samarth sahakari bank maryadit jalna,393.5438992,313.51575647,0.000940485130915281,0.0007492349468402737,-80.02814273000001,Net Sender
bassein catholic coop bank,392.9601696,390.9431799,0.0009390901429345473,0.0009342697665594749,-2.0169896999999537,Net Sender
pune district central co op bank ltd pdcc,392.5804587,411.5994038,0.0009381827156914307,0.000983633680481671,19.018945099999996,Net Receiver
janata sahakari bank ltd ajara,392.412552138,359.195309744,0.0009377814551833523,0.0008583992135880846,-33.21724239400004,Net Sender
the tiruvannamalai district central coop bank,388.653053633,363.558406097,0.0009287970637321362,0.0008688260715581777,-25.094647536000025,Net Sender
pune urban coop bank,388.23587723,332.16830555,0.0009278001020087103,0.0007938105106835114,-56.067571680000015,Net Sender
ahmednagar shahar sahakari bank maryadit,384.80458667,304.475415,0.0009196000568343598,0.0007276304832019636,-80.32917167,Net Sender
dhanalakshmi bank,384.7848568,485.5341572,0.0009195529066958173,0.0011603217731536524,100.74930039999998,Net Receiver
puduvai bharathiar grama,384.047214943,397.390704678,0.0009177901015809127,0.0009496779582838306,13.343489735000048,Net Receiver
manvi pattana souharda sahakari bank ni,382.1695244,384.924734932,0.0009133028257274652,0.0009198869829111127,2.7552105319999782,Net Receiver
jana small finance,379.5118005,397.2337936,0.0009069514382072691,0.0009493029746960592,17.72199310000002,Net Receiver
the nasik road deolali vyapari sahakari bank,376.866986976,317.855174756,0.0009006309037042008,0.0007596052193440738,-59.011812220000024,Net Sender
the nanded merchants coop bank,373.90092131,444.8702425,0.0008935426457948241,0.0010631437993522392,70.96932119000002,Net Receiver
madurai district central,370.517685576,367.31486619,0.0008854574413013068,0.0008778031998842808,-3.2028193860000442,Net Sender
villupuram district central,369.084622155,337.067128036,0.0008820327284754977,0.0008055176384087788,-32.01749411899999,Net Sender
gp parsik sahakari,362.2822407,475.6575777,0.0008657765023562608,0.0011367188812289708,113.375337,Net Receiver
shri basaveshwar sahakari bank nyt bagalkot,356.67596838000003,317.14457853,0.0008523787193705758,0.0007579070478339507,-39.53138985000004,Net Sender
almora urban cooperative bank,355.50176594,334.94382344,0.0008495726285183243,0.0008004433990020523,-20.557942499999967,Net Sender
the erode district central cooperative bank,354.597908495,294.984895332,0.0008474126039588849,0.0007049501908970346,-59.613013163000005,Net Sender
the district cooperative central bank,353.942346259,295.32632631,0.0008458459514542956,0.0007057661371943811,-58.61601994899996,Net Sender
the bharuch district central coop bank,352.24173834,253.506844462,0.0008417818649201439,0.0006058266074812317,-98.73489387799998,Net Sender
the kumbakonam central cooperative bank,349.893966417,349.580344322,0.0008361711958465019,0.0008354215228080918,-0.3136220950000279,Net Sender
the raigad district co operative bank ltd alibag,346.59000381,271.915353971,0.0008282754370472925,0.0006498189694558812,-74.67464983899998,Net Sender
the kodinar taluka cooperative banking union,343.180827565,285.63304571000003,0.0008201282403213114,0.0006826012900529782,-57.54778185499998,Net Sender
bank of america,342.0984603,711.983747812,0.0008175416157516224,0.0017014873875855975,369.88528751200005,Net Receiver
sterling urban cooperative bank,340.49397365,395.09309376,0.0008137072383412634,0.0009441871644130858,54.59912011,Net Receiver
nilgiris district central,338.585985792,338.474205671,0.0008091475584324561,0.0008088802500648224,-0.11178012099998114,Net Sender
vasai janata sahakari bank,334.17878156,348.04610465,0.000798615289840493,0.0008317550213472596,13.867323090000014,Net Receiver
shree panchganga nagari sahakari bank,330.71866977,285.87337331,0.0007903463681359137,0.0006831756211125638,-44.84529646000004,Net Sender
dahod urban cooperative bank,330.46553982,397.86574444999997,0.000789741442091708,0.0009508132007428661,67.40020462999996,Net Receiver
kankaria maninagar nagarik sahakari bank,329.36444622,275.15271572,0.0007871100656159168,0.0006575555648513564,-54.21173049999999,Net Sender
samata sahakari bank,329.26958521,292.64293481,0.0007868833682396141,0.0006993534110510731,-36.62665040000002,Net Sender
the junagarh jilla shakari bank,328.389004708,266.44408402,0.0007847789705589781,0.0006367438159227969,-61.944920688000025,Net Sender
surat national coop bank,322.4936348,200.415037,0.0007706903066234164,0.00047894865407523775,-122.07859779999998,Net Sender
